sourceName,sourceVersion,device,creationDate,startDate,endDate,workoutActivityType,duration,durationUnit,totalDistance,totalDistanceUnit,totalEnergyBurned,totalEnergyBurnedUnit
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9bd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-27 11:07:11 +0200,2018-11-27 10:46:29 +0200,2018-11-27 11:07:08 +0200,"HKWorkoutActivityTypeWalking",20.64958768486976,"min",1.294620914960801,"km",93.77864744546255,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9d10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-27 14:07:51 +0200,2018-11-27 13:32:10 +0200,2018-11-27 14:07:47 +0200,"HKWorkoutActivityTypeWalking",35.60874820152919,"min",2.829182662129169,"km",151.5365901472065,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9e50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-27 21:38:34 +0200,2018-11-27 20:44:16 +0200,2018-11-27 21:38:28 +0200,"HKWorkoutActivityTypeCycling",54.2115715165933,"min",0,"km",704.8048767301524,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fd9f90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-28 21:49:54 +0200,2018-11-28 20:36:00 +0200,2018-11-28 21:49:44 +0200,"HKWorkoutActivityTypeWalking",73.73716992338498,"min",5.641647738356376,"km",312.2602658145448,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-29 20:13:19 +0200,2018-11-29 19:52:41 +0200,2018-11-29 20:13:16 +0200,"HKWorkoutActivityTypeWalking",20.57858803272247,"min",1.746512965637044,"km",92.76606278654802,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda260>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-30 10:57:53 +0200,2018-11-30 10:38:19 +0200,2018-11-30 10:57:51 +0200,"HKWorkoutActivityTypeWalking",19.54158462087313,"min",1.317451908952906,"km",87.53136285598133,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda3a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-11-30 23:14:29 +0200,2018-11-30 22:24:42 +0200,2018-11-30 23:14:10 +0200,"HKWorkoutActivityTypeSoccer",49.46112486720085,"min",4.902500456129783,"km",786.8450315470618,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda4e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-03 21:23:48 +0200,2018-12-03 20:37:33 +0200,2018-12-03 21:23:41 +0200,"HKWorkoutActivityTypeCycling",46.13965971668561,"min",0,"km",580.2008415739867,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda620>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-04 13:55:31 +0200,2018-12-04 13:29:08 +0200,2018-12-04 13:55:28 +0200,"HKWorkoutActivityTypeWalking",26.31907149553299,"min",1.940805887921597,"km",97.58109536294083,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-04 22:38:06 +0200,2018-12-04 21:42:33 +0200,2018-12-04 22:37:52 +0200,"HKWorkoutActivityTypeSquash",55.31530113418897,"min",2.065516734923585,"km",777.6797975155273,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda8a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-05 10:54:05 +0200,2018-12-05 10:34:58 +0200,2018-12-05 10:54:04 +0200,"HKWorkoutActivityTypeWalking",19.10114721059799,"min",1.354826202919131,"km",86.95573265178427,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fda9e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-05 21:00:23 +0200,2018-12-05 20:01:01 +0200,2018-12-05 20:59:55 +0200,"HKWorkoutActivityTypeFunctionalStrengthTraining",58.90719389915466,"min",0,"km",280.3003521598371,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdab20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-06 11:12:20 +0200,2018-12-06 10:51:23 +0200,2018-12-06 11:12:18 +0200,"HKWorkoutActivityTypeWalking",20.91455888152122,"min",1.383979212634431,"km",96.3731795819742,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdac60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-06 20:21:16 +0200,2018-12-06 19:27:17 +0200,2018-12-06 20:21:12 +0200,"HKWorkoutActivityTypeCycling",53.90362055102984,"min",0,"km",755.9002064217244,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdae40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-07 20:58:16 +0200,2018-12-07 20:48:06 +0200,2018-12-07 20:58:13 +0200,"HKWorkoutActivityTypeWalking",10.12014116644859,"min",0.3060969294414691,"km",25.89467283396833,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdaf80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-09 22:13:37 +0200,2018-12-09 20:47:44 +0200,2018-12-09 22:13:24 +0200,"HKWorkoutActivityTypeSoccer",85.66656200091045,"min",7.692748011709424,"km",1194.61361173691,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdb0c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-10 23:08:59 +0200,2018-12-10 22:18:15 +0200,2018-12-10 23:08:54 +0200,"HKWorkoutActivityTypeSquash",50.6418317993482,"min",1.742496282684384,"km",547.5648309303987,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdb200>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-11 10:04:35 +0200,2018-12-11 09:32:39 +0200,2018-12-11 10:04:32 +0200,"HKWorkoutActivityTypeWalking",31.88429976900419,"min",1.46546016350342,"km",108.339576206146,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdb340>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-11 21:40:36 +0200,2018-12-11 20:45:25 +0200,2018-12-11 21:40:31 +0200,"HKWorkoutActivityTypeCycling",55.09113948345184,"min",0,"km",773.0833298728573,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdb520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-13 15:28:21 +0200,2018-12-13 15:04:53 +0200,2018-12-13 15:28:18 +0200,"HKWorkoutActivityTypeWalking",23.41185007691383,"min",1.688789608866158,"km",99.13844300369212,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdb660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-14 02:27:12 +0200,2018-12-14 02:11:34 +0200,2018-12-14 02:27:08 +0200,"HKWorkoutActivityTypeWalking",15.56726911664009,"min",0.5139209245347883,"km",42.76720799432195,"kcal"
"Ziad’s Apple Watch","5.0.1","<<HKDevice: 0x280fdb7a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.0.1>",2018-12-14 23:36:47 +0200,2018-12-14 21:56:40 +0200,2018-12-14 23:36:39 +0200,"HKWorkoutActivityTypeSoccer",99.97402688264847,"min",6.522265217842069,"km",1192.884807701799,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdb8e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-16 21:38:57 +0200,2018-12-16 20:46:40 +0200,2018-12-16 21:38:51 +0200,"HKWorkoutActivityTypeSquash",52.19491103291512,"min",2.082643099780094,"km",447.9335327893465,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdba20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-17 21:28:30 +0200,2018-12-17 20:45:04 +0200,2018-12-17 21:28:26 +0200,"HKWorkoutActivityTypeCycling",43.36412548224131,"min",0,"km",452.5333769437299,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdbb60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-19 11:14:32 +0200,2018-12-19 10:50:21 +0200,2018-12-19 11:14:30 +0200,"HKWorkoutActivityTypeWalking",24.15830257932345,"min",1.520022491844436,"km",114.0386021554835,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdbca0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-19 13:43:27 +0200,2018-12-19 13:17:58 +0200,2018-12-19 13:43:24 +0200,"HKWorkoutActivityTypeWalking",25.43198352257411,"min",1.942650573560415,"km",107.6802357535268,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdbde0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-22 13:59:11 +0200,2018-12-22 13:53:50 +0200,2018-12-22 13:59:09 +0200,"HKWorkoutActivityTypeWalking",5.310057532787323,"min",0.2801656434551114,"km",17.45051891820944,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdbf20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-22 23:19:37 +0200,2018-12-22 23:05:27 +0200,2018-12-22 23:19:34 +0200,"HKWorkoutActivityTypeWalking",14.10799956719081,"min",0.8369485736001662,"km",54.34999999999997,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc0f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-24 01:20:32 +0200,2018-12-24 01:14:19 +0200,2018-12-24 01:20:30 +0200,"HKWorkoutActivityTypeHighIntensityIntervalTraining",6.188813134034475,"min",0,"km",38.05125052824361,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcf250>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-24 13:53:55 +0200,2018-12-24 13:34:39 +0200,2018-12-24 13:53:46 +0200,"HKWorkoutActivityTypeWalking",19.11174001693725,"min",1.52593693166328,"km",130.5798879991685,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcf390>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-26 16:23:35 +0200,2018-12-26 15:08:04 +0200,2018-12-26 16:23:32 +0200,"HKWorkoutActivityTypeWalking",7.925407266616821,"min",0.2739989290658414,"km",27.47521519062789,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcf570>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-29 00:19:13 +0200,2018-12-29 00:13:30 +0200,2018-12-29 00:19:10 +0200,"HKWorkoutActivityTypeWalking",5.676072216033935,"min",0.06135929149128787,"km",7.539998460959648,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcf750>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2018-12-29 21:40:32 +0200,2018-12-29 21:27:38 +0200,2018-12-29 21:40:29 +0200,"HKWorkoutActivityTypeWalking",12.84822761615117,"min",1.091504272062288,"km",64.70173536849127,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcf890>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-07 15:01:19 +0200,2019-01-07 14:22:43 +0200,2019-01-07 15:01:16 +0200,"HKWorkoutActivityTypeWalking",38.56004874110222,"min",2.925213890026011,"km",175.5445328503865,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcf9d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-07 20:44:26 +0200,2019-01-07 20:18:16 +0200,2019-01-07 20:44:22 +0200,"HKWorkoutActivityTypeWalking",26.10478094418844,"min",1.953924709975305,"km",109.0512678606996,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc320>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-07 22:50:50 +0200,2019-01-07 22:00:16 +0200,2019-01-07 22:50:44 +0200,"HKWorkoutActivityTypeCycling",50.46121628284455,"min",0,"km",693.0313559832259,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc460>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-08 14:06:27 +0200,2019-01-08 13:27:36 +0200,2019-01-08 14:06:23 +0200,"HKWorkoutActivityTypeWalking",38.78858936230342,"min",3.211457436359694,"km",183.5737185549694,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc500>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-08 20:19:54 +0200,2019-01-08 20:03:01 +0200,2019-01-08 20:19:52 +0200,"HKWorkoutActivityTypeWalking",16.84517113169034,"min",1.484644581567879,"km",81.5417516357212,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc640>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-08 20:43:07 +0200,2019-01-08 20:29:45 +0200,2019-01-08 20:43:06 +0200,"HKWorkoutActivityTypeWalking",13.34983840982119,"min",0.8825271549242493,"km",49.14235616714738,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-08 21:34:48 +0200,2019-01-08 20:47:53 +0200,2019-01-08 21:34:45 +0200,"HKWorkoutActivityTypeCycling",46.86334793368975,"min",0,"km",588.431309150595,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdc8c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-09 11:28:24 +0200,2019-01-09 11:08:13 +0200,2019-01-09 11:28:21 +0200,"HKWorkoutActivityTypeWalking",20.14630012114843,"min",1.407490964879951,"km",100.197335726376,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdca00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-09 22:35:25 +0200,2019-01-09 21:49:09 +0200,2019-01-09 22:35:17 +0200,"HKWorkoutActivityTypeSquash",46.14638264973959,"min",2.139049091164314,"km",543.8995489432479,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdcb40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-10 11:26:02 +0200,2019-01-10 11:08:15 +0200,2019-01-10 11:26:01 +0200,"HKWorkoutActivityTypeWalking",17.76056305766106,"min",1.355335761126538,"km",92.76450545016023,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdcc80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-10 20:45:00 +0200,2019-01-10 20:03:01 +0200,2019-01-10 20:44:57 +0200,"HKWorkoutActivityTypeWalking",41.93298367460569,"min",3.173170977733476,"km",158.5706238139417,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdcdc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-11 21:02:38 +0200,2019-01-11 20:40:33 +0200,2019-01-11 21:02:35 +0200,"HKWorkoutActivityTypeWalking",22.03039374351501,"min",1.551778169694313,"km",79.5243565132109,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdcf00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-12 14:20:25 +0200,2019-01-12 13:28:39 +0200,2019-01-12 14:20:16 +0200,"HKWorkoutActivityTypeBoxing",51.60681593418121,"min",3.51836460459631,"km",638.8406467051539,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-13 14:01:50 +0200,2019-01-13 14:00:22 +0200,2019-01-13 14:01:48 +0200,"HKWorkoutActivityTypeCycling",1.446928083896637,"min",0,"km",7.046055766089378,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd180>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-14 11:11:53 +0200,2019-01-14 10:54:22 +0200,2019-01-14 11:11:51 +0200,"HKWorkoutActivityTypeWalking",17.4857452750206,"min",1.34295340588229,"km",85.83073674883471,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd2c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-14 20:43:30 +0200,2019-01-14 20:31:00 +0200,2019-01-14 20:43:29 +0200,"HKWorkoutActivityTypeWalking",12.49162830909093,"min",0.9874403486001936,"km",58.28840456512162,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-14 21:27:14 +0200,2019-01-14 20:45:06 +0200,2019-01-14 21:27:09 +0200,"HKWorkoutActivityTypeCycling",42.04955044984818,"min",0,"km",519.8291095775179,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd4a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-14 21:46:38 +0200,2019-01-14 21:32:46 +0200,2019-01-14 21:46:36 +0200,"HKWorkoutActivityTypeWalking",13.82621329625448,"min",0.865018896819026,"km",42.4435100749343,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd5e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-15 11:05:15 +0200,2019-01-15 10:42:30 +0200,2019-01-15 11:05:13 +0200,"HKWorkoutActivityTypeWalking",22.7155427912871,"min",1.394703548049362,"km",102.4498640693583,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd720>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-15 15:29:08 +0200,2019-01-15 15:10:02 +0200,2019-01-15 15:29:05 +0200,"HKWorkoutActivityTypeWalking",19.06167930364609,"min",1.057054730317439,"km",70.08683298303642,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd860>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-16 10:46:57 +0200,2019-01-16 10:12:39 +0200,2019-01-16 10:46:53 +0200,"HKWorkoutActivityTypeWalking",34.23894455432892,"min",2.835205654874926,"km",162.5661784526029,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fdd9a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-16 14:18:26 +0200,2019-01-16 13:51:59 +0200,2019-01-16 14:18:23 +0200,"HKWorkoutActivityTypeWalking",26.39239768584569,"min",1.555537836758211,"km",92.94953873639641,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fddae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-16 23:21:04 +0200,2019-01-16 22:35:34 +0200,2019-01-16 23:20:58 +0200,"HKWorkoutActivityTypeSquash",45.39659013350805,"min",2.011859653063526,"km",542.0490199464356,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fddc20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-17 10:32:06 +0200,2019-01-17 10:16:09 +0200,2019-01-17 10:31:57 +0200,"HKWorkoutActivityTypeWalking",15.80395007332166,"min",1.129023114206619,"km",77.46908550359345,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fddd60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-18 23:21:02 +0200,2019-01-18 21:57:39 +0200,2019-01-18 23:20:27 +0200,"HKWorkoutActivityTypeSoccer",82.79959304928779,"min",0,"km",982.0126400187886,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fddf40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-19 22:06:38 +0200,2019-01-19 21:50:52 +0200,2019-01-19 22:06:35 +0200,"HKWorkoutActivityTypeWalking",15.73003983696302,"min",1.232678077759004,"km",65.62788860655687,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde080>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-20 01:35:13 +0200,2019-01-20 01:12:22 +0200,2019-01-20 01:35:05 +0200,"HKWorkoutActivityTypeWalking",22.72574531634649,"min",1.600177554240043,"km",75.65344304313719,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde1c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-20 13:46:48 +0200,2019-01-20 13:12:04 +0200,2019-01-20 13:46:43 +0200,"HKWorkoutActivityTypeWalking",34.64374768336614,"min",2.406829916401068,"km",121.9670000000005,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde300>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-21 11:30:32 +0200,2019-01-21 11:13:05 +0200,2019-01-21 11:30:27 +0200,"HKWorkoutActivityTypeWalking",17.36907763282458,"min",1.306625580858728,"km",85.38531591389395,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde440>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-21 22:36:19 +0200,2019-01-21 21:44:44 +0200,2019-01-21 22:36:13 +0200,"HKWorkoutActivityTypeSquash",51.48400980035464,"min",1.961517798260495,"km",601.2069999999997,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde580>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-23 21:17:01 +0200,2019-01-23 20:41:36 +0200,2019-01-23 21:16:52 +0200,"HKWorkoutActivityTypeWalking",35.25956796407699,"min",1.715211402798427,"km",100.1977266048605,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde620>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-25 12:32:28 +0200,2019-01-24 20:21:31 +0200,2019-01-24 20:35:16 +0200,"HKWorkoutActivityTypeWalking",13.74981888930003,"min",0.8944810623258722,"km",45.84938084673103,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-24 21:23:55 +0200,2019-01-24 20:35:29 +0200,2019-01-24 21:23:50 +0200,"HKWorkoutActivityTypeCycling",48.35009613235791,"min",0,"km",517.682640434136,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fde8a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-25 16:01:10 +0200,2019-01-25 15:59:16 +0200,2019-01-25 16:01:09 +0200,"HKWorkoutActivityTypeCycling",1.880901700258255,"min",0,"km",6.281233785490797,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcfb10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-26 14:18:03 +0200,2019-01-26 13:27:47 +0200,2019-01-26 14:17:59 +0200,"HKWorkoutActivityTypeBoxing",48.80693595012029,"min",2.728474647512019,"km",503.676621652422,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcfc50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-27 23:03:23 +0200,2019-01-27 21:54:53 +0200,2019-01-27 23:03:14 +0200,"HKWorkoutActivityTypeTennis",68.36565573414167,"min",3.01939472225809,"km",759.3489083635627,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcfe30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-28 11:28:34 +0200,2019-01-28 10:55:58 +0200,2019-01-28 11:28:30 +0200,"HKWorkoutActivityTypeWalking",32.52867626746495,"min",2.678832228209416,"km",139.7480859315529,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280fcff70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-28 20:13:40 +0200,2019-01-28 19:54:24 +0200,2019-01-28 20:13:37 +0200,"HKWorkoutActivityTypeWalking",19.21093802452087,"min",1.558878854809154,"km",83.78895653963804,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280f300f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-28 21:24:57 +0200,2019-01-28 20:42:23 +0200,2019-01-28 21:24:51 +0200,"HKWorkoutActivityTypeCycling",42.48115706841151,"min",0,"km",539.1691125983284,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280f30230>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-29 10:46:02 +0200,2019-01-29 10:28:47 +0200,2019-01-29 10:45:58 +0200,"HKWorkoutActivityTypeWalking",17.18829401334127,"min",1.334718621268403,"km",86.78243294881925,"kcal"
"Ziad’s Apple Watch","5.1.2","<<HKDevice: 0x280f30410>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch3,2, software:5.1.2>",2019-01-29 13:47:45 +0200,2019-01-29 13:21:16 +0200,2019-01-29 13:47:36 +0200,"HKWorkoutActivityTypeWalking",26.34235120018323,"min",2.312977075651754,"km",120.9448113925303,"kcal"
